item,logprob
hOrONA,-11.65675
pahUNo,-12.74962
mUpUfa,-13.77321
pofihe,-12.27598
mIkifO,-15.98202
tapopa,-9.419108
hahIhI,-11.01092
ahANaO,-10.98282
ponOio,-11.74592
wIpinE,-12.69626
nAnoei,-9.035896
UrEmiu,-17.76339
eperAA,-9.836183
iuhitE,-11.77242
InifAO,-13.9921
ioNafA,-10.54928
kUaNeo,-13.03441
NOukOu,-15.10531
tInoka,-10.46887
iAwarO,-11.66603
wEkohI,-12.41574
ofiNoA,-12.0375
Ukooko,-11.19218
ErEpeu,-19.7848
aNUNoA,-13.879
NuuNeA,-18.59238
tOnomE,-11.28937
ienefO,-15.12538
ohOuea,-12.37951
EinunA,-10.43219
AarANu,-11.98602
rUkENa,-10.7113
OwaetU,-10.7066
hOnukE,-10.62952
Ureino,-10.46413
nefipO,-12.27581
AkuOka,-9.412309
aAmAto,-9.257464
utiNoU,-13.73116
owepOI,-12.20275
Okopeu,-13.1988
anehuI,-10.96827
OuNiua,-14.28971
fOnefO,-18.17628
taNONi,-10.57648
menowA,-8.911344
AikokI,-10.46545
rINawI,-12.69953
kiuapU,-9.341552
wOuNoA,-14.68193
pUmAou,-11.85613
fiorAA,-10.95883
Aparue,-10.21485
uehANU,-12.70198
oinUpE,-12.51717
eonAmu,-10.57275
aniuro,-9.939795
tihoNU,-10.81276
irAwAu,-10.04001
nUhano,-10.25881
rIfake,-8.739618
eakIwA,-11.61972
ariaeA,-9.603908
mIkaNI,-15.09773
afiwia,-11.08567
ikEkEA,-10.13368
kiNeki,-10.46781
hufitu,-10.29358
Imauui,-13.1248
UtIkAu,-15.22933
uaoAra,-10.74065
wekIwI,-9.956146
ateehE,-10.25128
ururIia,-11.3929
UNohUpA,-15.79898
opopewE,-16.66696
UrEniNu,-22.24422
okIroru,-14.00705
ameNiwI,-13.25796
rEmupEO,-15.2644
wiNiikE,-13.55398
wItUfia,-13.6975
AtANowa,-12.06796
ArAhENa,-12.04248
