item,logprob
NotEfI,-8.355541
oufinI,-8.674814
uAhAta,-7.523586
ahEreo,-6.981098
uNehau,-8.467124
hInAhO,-6.104714
tofEnE,-7.284061
akuArE,-6.844475
noNUpO,-9.609544
kaiANO,-6.836986
foaene,-8.678061
wUnerO,-9.003059
OmAakI,-8.757824
pifIta,-6.116724
wiNAiE,-8.0042
OununO,-8.844387
UroeNi,-8.736369
hOpukI,-5.538879
wIpOkE,-7.186436
uNeNai,-7.857605
OfInAa,-8.899063
eofaNI,-9.540994
rUtofA,-8.536504
peniNi,-7.035504
nIrIia,-7.509104
kumukU,-5.652251
anIonI,-7.864248
ItIonI,-7.135841
ENetUI,-7.724073
oNoApi,-8.79174
ometOI,-7.669363
nOmOwA,-8.34055
ItamAI,-7.154784
eNuemi,-9.549
winofi,-8.322963
ipiNAa,-7.00722
rEmemu,-6.108227
ruwihi,-7.333311
hahIkA,-5.674321
ANOpEO,-8.4096
uruuno,-10.22096
faeNoU,-7.462325
AahEnA,-9.845615
AkEwie,-10.3053
fIokAI,-6.908631
NoepEO,-8.637341
omOmAI,-6.846402
rErifi,-6.705306
AifOnE,-10.27049
EhiANU,-8.776121
anofEa,-7.803199
kupEnA,-5.790853
AmAmuA,-6.082582
rEtOea,-6.368589
hiaamU,-9.578601
eafIno,-9.570466
NEnAme,-7.352784
tiNAhi,-5.995077
tofefA,-8.039106
pUhUra,-5.768194
AutetO,-6.869131
aefOno,-11.06922
nikahU,-6.80591
OfepAA,-9.651043
muirEi,-7.17538
OAtueo,-9.412225
niwEpE,-7.68049
kENiua,-7.572866
rOpIfe,-8.46904
ekierI,-8.383209
ikuhEa,-7.407022
fItAfu,-8.732662
IhoNAe,-7.178008
hapAiE,-6.606293
Auaefu,-11.25777
EtiuNu,-8.426495
NerakU,-6.044602
nenanI,-6.109134
hAtEnE,-5.703412
rAwIpo,-7.7675
imIpOI,-8.191558
oekeku,-8.282817
waienA,-6.900327
oahufa,-9.886526
kONUre,-7.632782
hUkanI,-5.800556
tuUhiu,-9.700286
noemua,-8.311681
rAwaNI,-6.103881
ENatEi,-7.400562
piAkuA,-6.622794
fEretA,-5.815848
kAferU,-6.040528
AerEnE,-6.66986
pIwEkE,-6.500586
wOpAkA,-7.076995
AnAkiI,-7.626015
orEurO,-8.499731
UaNEna,-7.505104
heumoe,-8.985149
ukuhie,-7.644248
imiaiE,-9.443913
ahukiI,-8.005121
mArEpu,-5.655339
muhuwE,-8.602398
huteho,-7.355016
pIpakA,-5.563078
hUkarU,-5.561871
uhUpOI,-8.253503
eaekiI,-10.10507
ekeutE,-8.213204
OAnarO,-8.192069
teNowA,-7.956653
NOpefA,-8.374733
UritEA,-6.752366
wetoNU,-8.263835
akoNOu,-8.091917
eowehU,-9.91883
aukUko,-7.808731
imiNOo,-10.36115
tIpuhi,-6.001945
aefOmu,-11.9719
ewAiNO,-7.269962
EkotUI,-7.633773
rumiAu,-8.021683
iakufe,-9.091015
NONopa,-7.199965
oNepOu,-9.123368
pANOkI,-6.434442
Irouou,-9.402388
wUnopE,-10.29544
howaka,-6.959332
petOno,-6.464813
wurafA,-7.178129
ANohAo,-7.717233
tANefu,-9.515072
rEtApI,-6.443379
rimewI,-10.11482
witAkU,-6.545039
Enoteu,-8.628836
wOuNAi,-7.776573
nErAiE,-7.841134
hOrONA,-5.126636
pahUNo,-6.57885
mUpUfa,-7.169839
pofihe,-8.260069
mIkifO,-9.295997
tapopa,-5.831267
hahIhI,-5.373984
ahANaO,-6.044261
ponOio,-6.147163
wIpinE,-7.291933
