item,logprob
aetIro,-8.857408
AitiwE,-8.780289
Anuiui,-8.072116
roahOi,-7.484252
tOmemi,-7.063866
uniAkU,-10.6018
rurEwE,-6.816314
riAkuI,-8.433372
oNApAA,-14.4606
kOwAtu,-7.332943
iwEwau,-8.346962
tUhetE,-5.87022
kUfAfa,-8.099072
ihEpaa,-9.362004
OtUAro,-8.458091
opuehu,-8.325199
ehUtua,-6.732405
ehiAmo,-11.67161
kOfIfa,-5.98265
aNUreU,-8.999466
iriomo,-8.673405
foahai,-8.247453
newApu,-9.745136
otoena,-8.545363
tIrime,-7.025665
NUhikI,-6.991982
eotOfA,-10.57431
nUmUfa,-9.098006
fifanI,-6.641539
ouNinE,-9.550997
fOmeau,-10.28303
OhAtiU,-9.213726
mUfeNA,-10.18563
aohOpo,-8.051115
kUremi,-6.539033
ofAtOI,-8.192056
NAfipe,-9.02542
kofIfa,-5.98265
upipEO,-9.319913
toIatO,-7.549901
koAkiI,-10.1646
uiameA,-12.23153
tEpeha,-6.91609
ioutOu,-10.25384
kuunia,-7.839786
eEheha,-10.87314
ioeomO,-12.08351
eIhiaA,-13.03434
moNueo,-9.840307
iAmiwi,-9.462275
wUrapO,-7.436846
mIhaiE,-8.186782
EtotOI,-7.81706
IwIpEO,-10.01397
ekIoNU,-10.5257
uAnuku,-8.420853
fEkopi,-6.841817
ImaAnO,-9.326743
okIfea,-8.236625
hawenI,-6.921571
apANOo,-11.45578
aetEkE,-8.135534
hIapei,-7.500311
fatAiE,-9.115711
NirAmi,-9.373781
ENaOki,-7.868881
riaenu,-9.769134
nOhoie,-8.027011
koutOi,-6.299175
apenaA,-8.42419
remunO,-8.158325
opAkii,-9.948804
hUkENi,-6.314289
mUtefa,-7.875845
NuimAi,-10.98837
anOtoI,-7.292132
meNUpi,-9.334997
epawie,-11.41278
nEnumi,-7.422466
UatANI,-8.425553
meiufa,-10.09949
hekiii,-11.0194
NotEfI,-8.310758
oufinI,-9.135375
uAhAta,-9.107905
ahEreo,-7.09631
uNehau,-8.216802
hInAhO,-7.859071
tofEnE,-5.927537
akuArE,-9.278128
noNUpO,-9.438037
kaiANO,-7.505504
