item,logprob
ukIro,-8.051869
AuNAo,-9.676106
afeNU,-8.224208
EpuNe,-9.627095
AtEme,-9.150165
iaerO,-12.84178
kANOo,-10.01849
OnutE,-8.699042
inaNI,-8.55196
eEteU,-13.77756
uhOnI,-9.057314
UnoNU,-9.491131
umeta,-7.013594
pIhIa,-6.246038
eomio,-9.63936
Uarae,-8.206426
tUAme,-6.142651
aikIi,-9.261075
eoeiA,-12.73211
iniei,-9.753869
puAno,-7.646199
IrawE,-8.379753
oapEO,-12.00346
IreNU,-9.66384
aorAo,-9.092639
fipie,-8.951306
pApOi,-7.169139
irawi,-6.953728
hEaoA,-10.33462
aunOu,-9.141391
Eiati,-9.258007
itIhA,-9.166819
ENapa,-8.976247
inEti,-9.891076
amUhi,-7.363529
iNaiE,-9.797998
fatEA,-7.882426
rUkue,-7.595705
wekAo,-9.130852
wurUA,-9.88645
aAnaa,-11.67675
etewI,-8.496811
epepU,-7.91751
otifI,-10.06514
kIoNU,-9.908112
etueu,-8.843861
EfaiO,-11.84494
irAnO,-8.938454
kunio,-6.460921
Anemo,-7.41836
fAoku,-7.425273
iNAfu,-12.23159
uirIi,-10.60648
Eruhe,-7.643374
onEro,-10.01547
parIa,-6.752168
afEri,-7.460702
enAura,-9.799021
uroohI,-10.03766
aNAmAu,-10.45204
utUaiA,-10.06865
aAirii,-13.101
futoNo,-7.762283
ANUtuA,-9.963725
emoIta,-9.015122
oweame,-10.60762
onIokI,-13.1266
tepUhE,-9.682622
konEpE,-10.62641
mIpewi,-10.26908
rOtife,-9.095586
wurife,-8.939258
etiNoU,-13.13275
nAtEtE,-8.433834
anIrIi,-12.63941
Omuneu,-10.07614
Nenuii,-10.32606
OuNAwe,-10.79257
Oiaomi,-10.34362
rApUpu,-8.633611
aetIro,-10.62279
AitiwE,-9.584183
Anuiui,-8.025241
roahOi,-9.24535
tOmemi,-7.004481
uniAkU,-11.2413
rurEwE,-8.292716
riAkuI,-9.708124
oNApAA,-14.96347
kOwAtu,-7.397455
iwEwau,-8.951496
tUhetE,-7.716871
kUfAfa,-7.618345
ihEpaa,-11.28793
OtUAro,-9.676406
opuehu,-8.548433
ehUtua,-8.808365
ehiAmo,-11.71253
kOfIfa,-7.028366
aNUreU,-10.59865
iriomo,-8.487328
foahai,-8.106041
newApu,-9.860609
otoena,-8.599031
tIrime,-7.780631
NUhikI,-9.490798
eotOfA,-11.98715
nUmUfa,-10.49516
fifanI,-8.463036
ouNinE,-13.38553
fOmeau,-12.97509
OhAtiU,-12.72115
mUfeNA,-10.65099
aohOpo,-10.21766
kUremi,-7.131425
ofAtOI,-10.30409
NAfipe,-9.166222
kofIfa,-7.84489
upipEO,-12.07054
toIatO,-10.84993
koAkiI,-12.86877
uiameA,-12.34781
tEpeha,-7.415005
ioutOu,-11.72104
kuunia,-7.928834
eEheha,-13.58027
ioeomO,-14.04603
eIhiaA,-16.07991
moNueo,-10.51466
iAmiwi,-9.730876
wUrapO,-8.234208
mIhaiE,-10.06149
EtotOI,-11.74045
IwIpEO,-13.88293
ekIoNU,-13.10109
uAnuku,-9.898304
fEkopi,-7.566081
ImaAnO,-14.57243
okIfea,-9.18395
hawenI,-9.316342
apANOo,-11.99197
aetEkE,-10.36864
hIapei,-8.26171
fatAiE,-11.01095
NirAmi,-9.345836
ENaOki,-13.75665
riaenu,-9.860622
nOhoie,-8.506368
koutOi,-8.493006
apenaA,-12.39091
remunO,-9.605491
opAkii,-10.50946
hUkENi,-7.269117
mUtefa,-8.972284
NuimAi,-11.16457
anOtoI,-11.42649
meNUpi,-10.24753
epawie,-11.41436
nEnumi,-8.576082
UatANI,-11.96415
meiufa,-10.09655
hekiii,-11.45568
NotEfI,-11.47668
oufinI,-13.15764
uAhAta,-10.57907
ahEreo,-8.931598
uNehau,-8.854221
hInAhO,-9.463799
tofEnE,-12.12094
akuArE,-12.89669
noNUpO,-10.85031
kaiANO,-8.754331
foaene,-9.22778
wUnerO,-13.80436
OmAakI,-11.72568
pifIta,-9.700965
wiNAiE,-13.82463
OununO,-11.28502
UroeNi,-9.793293
