item,logprob
OipUA,-6.548714
ewauE,-7.526633
imAmO,-7.522067
nErue,-7.990828
pEofe,-8.224088
imutO,-7.524418
remue,-6.861108
ONUpO,-8.410084
rUtAa,-7.560478
meAnO,-6.283523
awiwE,-8.494635
uhaiE,-8.302639
kowea,-5.261002
ImOne,-7.489788
wAhIi,-6.977321
wOpEO,-10.0785
epEmu,-8.257837
poifA,-6.092216
niehA,-7.849383
IkikO,-6.577662
aNene,-7.004498
wapEO,-7.211781
ENiwE,-9.254134
ENifI,-8.039739
pOpaI,-5.102676
eNaNE,-7.854029
wahIi,-6.977321
unAnA,-6.158749
ueuta,-9.187073
omaAi,-8.183705
OukuI,-6.121037
foukO,-9.267846
itUwI,-8.698614
aNEnE,-7.004498
Awita,-6.826439
eNefO,-11.58443
ErapU,-7.135262
Ukepu,-9.084611
kIore,-4.831306
opANu,-8.089325
maaNO,-6.838052
Afuiu,-9.957898
NAiwI,-5.818795
uhukO,-7.771673
eomAI,-7.785839
nUmeo,-9.302842
ImEni,-9.057831
ErAwA,-6.75023
ikEme,-10.15746
OtaNI,-4.947596
uiteU,-9.464946
tIahu,-5.992711
omErE,-7.39376
tUkEA,-5.491009
kUtOI,-5.02127
ipupo,-7.469271
uakie,-7.045004
ekUte,-7.519573
owAmo,-7.903627
ImEnA,-8.773621
enekE,-6.644877
mofAO,-7.043525
fiAma,-7.461954
NOotU,-8.365687
AfaNi,-4.910576
NOpEO,-8.10796
NuunO,-9.181749
topIi,-7.295767
EhehO,-8.131345
wAiwI,-4.443721
tAinE,-5.143472
oNONo,-7.027776
Omiko,-6.297816
OfIri,-5.698645
ahIue,-7.487239
Imuri,-6.025077
hIewI,-7.341707
AfAeA,-6.678031
nUpEO,-8.123971
kiOmo,-6.687946
eIhoA,-7.606712
rUriU,-6.922664
wakUI,-5.128776
hiUrA,-6.208273
Iwepe,-8.685554
eaifI,-7.750572
noAtO,-7.062664
noepE,-7.918405
ienie,-9.373935
ErANI,-5.808636
epUmu,-8.290752
opeNU,-8.502606
fEawe,-7.401687
AnOkI,-5.428018
wEneA,-6.532493
nekIi,-8.749397
utAwE,-6.132469
pENaO,-6.499765
kuIhu,-5.953839
NeipU,-8.468723
Iteru,-6.887344
iwiti,-6.46573
otErE,-5.101629
EpufI,-9.196086
omofe,-8.44394
iowaA,-9.628952
Okoie,-7.200862
poiNO,-7.311536
ahekU,-6.793552
hUnao,-6.163219
nimei,-9.295203
