item,item.bestsplit,length,logprob,ppl,ppl1
aNOihohe,a + Noi + ho + he,8,-9.3120986,10.831226111722172,14.5885566107973
IkAreewE,i + ka + re + e + we,8,-10.9276766,16.375187779620695,23.22520601427175
ouAanOnE,oua + ano + ne,8,-10.9509566,16.47300975293616,23.381349570054848
ekuurorI,e + ku + u + ro + ri,8,-11.2602166,17.829336340463414,25.558012311138228
punOkAwE,pu + no + kawe,8,-8.0263736,7.795056886015772,10.076198164421436
AreAwafE,area + wa + fe,8,-8.7015046,9.26475297877516,12.237369542407622
UnANinai,una + Ni + nai,8,-9.0473146,10.12178662425886,13.518058607689936
aifAmANo,ai + fa + ma + No,8,-9.4360066,11.180086862739808,15.118225712656848
uhEhioNA,u + he + hio + Na,8,-9.5594866,11.538920409282925,15.665195709164706
pokeetaI,poke + e + tai,8,-8.8818906,9.702345445597496,12.889507543018066
tEhuaApO,tehua + a + po,8,-8.0715156,7.885605866982387,10.207971526877326
tOfAtAfu,to + fata + fu,8,-9.4362766,11.18085918245493,15.119400629598067
nOpOnIka,no + poni + ka,8,-8.3529366,8.474304530944497,11.069221424631724
ahOakOfe,a + hoa + ko + fe,8,-8.9837966,9.958630577863163,13.273167500506748
AhEkiika,a + heki + i + ka,8,-9.2675316,10.708428304875072,14.402618263042559
Neruaopo,Ne + rua + o + po,8,-10.0636666,13.127595240727272,18.111662843403877
waafipua,wa + afi + pua,8,-8.1450366,8.035336463157455,10.426284589743121
mohuhUwA,mohu + hu + wa,8,-8.0318716,7.806029312605391,10.092155883209447
fEtetAwi,fete + ta + wi,8,-8.5480276,8.908013046968806,11.708559034672527
fEkofirE,fe + ko + fire,8,-8.4687556,8.729167849606192,11.44443745421212
OwAiomAo,o + wai + omao,8,-10.0519066,13.088157456254663,18.050462119978928
piwIpOni,piwi + poni,8,-9.4639866,11.260406444606506,15.240468757961972
emikUfao,emi + ku + fao,8,-9.9537266,12.763495283345943,17.54752318885844
NEtariAu,Ne + tari + au,8,-8.9143856,9.783343200707018,13.010626211683617
eopUiawe,eo + puia + we,8,-11.6743166,19.821946009773896,28.7931762054373
AtowiNae,a + to + wi + Na + e,8,-10.7131066,15.50048109558656,21.8342523314052
hEmakimA,he + ma + ki + ma,8,-7.3002956,6.473571596126979,8.175925961871487
