item,logprob
mUpUfa,-7.89618
pofihe,-8.882345
mIkifO,-8.661402
tapopa,-6.273521
hahIhI,-5.486727
ahANaO,-6.795009
ponOio,-7.491428
wIpinE,-7.124455
nAnoei,-8.014767
UrEmiu,-7.547003
eperAA,-9.691721
iuhitE,-9.888718
InifAO,-7.918784
ioNafA,-9.937418
kUaNeo,-9.739902
NOukOu,-8.362545
tInoka,-5.890871
iAwarO,-7.868075
wEkohI,-5.996759
ofiNoA,-10.46104
Ukooko,-9.037018
ErEpeu,-7.725095
aNUNoA,-9.697833
NuuNeA,-11.03419
tOnomE,-7.54167
ienefO,-10.76931
ohOuea,-7.831587
EinunA,-8.431035
AarANu,-8.638968
rUkENa,-5.476846
OwaetU,-9.72684
hOnukE,-5.910327
Ureino,-6.551914
nefipO,-8.737804
AkuOka,-8.464183
aAmAto,-8.669587
utiNoU,-8.24613
owepOI,-9.607078
Okopeu,-7.382766
anehuI,-6.863745
OuNiua,-11.50512
fOnefO,-10.67213
taNONi,-6.332318
menowA,-8.673607
AikokI,-6.880976
rINawI,-7.223673
kiuapU,-8.754921
wOuNoA,-9.990438
pUmAou,-7.592789
fiorAA,-8.385603
Aparue,-7.15589
uehANU,-8.876479
oinUpE,-9.674013
eonAmu,-8.189598
aniuro,-9.616579
tihoNU,-7.25478
irAwAu,-6.765409
nUhano,-8.221406
rIfake,-6.553045
eakIwA,-8.744732
ariaeA,-7.072044
mIkaNI,-6.598344
afiwia,-6.912919
ikEkEA,-6.42568
kiNeki,-8.014482
hufitu,-7.254183
Imauui,-10.25782
UtIkAu,-6.61396
uaoAra,-7.784064
wekIwI,-6.518376
ateehE,-8.327106
ururIia,-7.618135
UNohUpA,-11.0704
opopewE,-10.24915
UrEniNu,-10.27786
okIroru,-7.570258
ameNiwI,-9.351502
rEmupEO,-9.003125
wiNiikE,-10.44567
wItUfia,-8.499755
AtANowa,-9.517728
ArAhENa,-6.968075
fiarUwi,-10.88732
Otupowi,-10.63391
ohuetaa,-8.993819
IwaarEi,-9.461406
OtENiii,-12.35771
arootUI,-10.11349
wineerO,-9.699566
EneotUa,-9.179949
eIhofEa,-11.09455
emiwaNE,-11.09758
enoehAi,-10.45276
inIkauE,-8.251672
uNoapEi,-11.65742
UNoukAI,-11.29547
umOtEnE,-8.032969
opArEhE,-7.81793
nAiNONA,-7.876533
urONaha,-9.22158
okaApue,-10.37528
eneNukO,-9.93717
ahArunE,-7.694236
rIfirio,-7.618387
AiwAtOI,-8.419206
OAnawei,-8.760653
UrUikii,-9.503202
hUotUpO,-9.726586
ehOpIwI,-9.357746
ErEwEnA,-7.790171
UNuhorE,-10.71808
pAifOmO,-9.725472
mUNurAA,-11.57578
mUpOahI,-8.137102
AmOmiru,-8.19211
IhaikEA,-8.464505
onowaiO,-10.33123
mumepEO,-9.562582
NAiamIi,-11.00532
IrumaAi,-11.03388
nEreAmO,-9.815155
rImuaiE,-9.595138
naonunE,-10.11163
otoeNaO,-9.511117
OninArA,-8.108843
aeoraiE,-11.29657
fiNopOI,-8.816041
EnokiNo,-9.034395
anienoi,-10.26083
IkAnuNe,-11.07843
tinuAnO,-8.259162
fiameNe,-10.57645
aofItao,-11.82473
tokOerE,-7.083867
eiaorIi,-10.88641
miurAfI,-10.64053
Upirowa,-10.7313
EpEofAO,-12.70075
poahAhu,-7.168452
NEnAfAO,-9.695798
AerErAo,-8.582017
eotEkuI,-11.09616
eaweuri,-11.655
eareawE,-11.9208
IwewEta,-9.462825
pIiaAki,-9.486563
epEferA,-9.447693
hirIAfI,-8.486185
Anonipe,-9.836278
opINohe,-9.46384
hItAwau,-7.816632
oetounE,-10.63827
rArapIi,-8.24698
tumookE,-9.63293
inoiNoU,-9.564606
Anahufa,-8.430069
wAwihAo,-8.31108
AtIrena,-7.678071
hUihOrA,-7.186321
AkuhEpa,-9.197946
aurAreU,-8.545341
arOkifO,-10.29556
wOnIore,-9.04878
afIfeke,-7.364768
waiepAA,-10.4706
nomiAkU,-8.762504
nuapEtA,-8.88023
otunefi,-9.932334
